year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
2004,Virginia,VA,51,54,40,US President,"Badnarik, Michael",libertarian,NO,11032,3195415,20171015,
2004,Virginia,VA,51,54,40,US President,"Peroutka, Michael",constitution party,NO,10161,3195415,20171015,
2004,Virginia,VA,51,54,40,US President,Other,,YES,2521,3195415,20171015,
2004,Washington,WA,53,91,73,US President,"Kerry, John",democrat,NO,1510201,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Bush, George W.",republican,NO,1304894,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Nader, Ralph",independent,NO,23283,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Badnarik, Michael",libertarian,NO,11955,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Peroutka, Michael",constitution party,NO,3922,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Cobb, David",green,NO,2974,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Parker, John",workers world,NO,1077,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Calero, Roger",socialist workers,NO,547,2859084,20171015,
2004,Washington,WA,53,91,73,US President,"Van Auken, Bill",socialist equality party,NO,231,2859084,20171015,
2004,West Virginia,WV,54,55,56,US President,"Bush, George W.",republican,NO,423778,755792,20171015,
2004,West Virginia,WV,54,55,56,US President,"Kerry, John",democrat,NO,326541,755792,20171015,
2004,West Virginia,WV,54,55,56,US President,"Nader, Ralph",independent,NO,4063,755792,20171015,
2004,West Virginia,WV,54,55,56,US President,"Badnarik, Michael",libertarian,NO,1405,755792,20171015,
2004,West Virginia,WV,54,55,56,US President,"Cobb, David",,YES,5,755792,20171015,
2004,Wisconsin,WI,55,35,25,US President,"Kerry, John",democrat,NO,1489504,2997007,20171015,
2004,Wisconsin,WI,55,35,25,US President,"Bush, George W.",republican,NO,1478120,2997007,20171015,
2004,Wisconsin,WI,55,35,25,US President,"Nader, Ralph",independent,NO,17272,2997007,20171015,
2004,Wisconsin,WI,55,35,25,US President,"Badnarik, Michael",libertarian,NO,6464,2997007,20171015,
2004,Wisconsin,WI,55,35,25,US President,Blank Vote/Scattering,,NO,2986,2997007,20171015,
2004,Wisconsin,WI,55,35,25,US President,"Cobb, David",wisconsin green,NO,2661,2997007,20171015,
2004,Wyoming,WY,56,83,68,US President,"Bush, George W.",republican,NO,167629,243861,20171015,
2004,Wyoming,WY,56,83,68,US President,"Kerry, John",democrat,NO,70776,243861,20171015,
2004,Wyoming,WY,56,83,68,US President,"Nader, Ralph",independent,NO,3372,243861,20171015,
2004,Wyoming,WY,56,83,68,US President,"Badnarik, Michael",libertarian,NO,1171,243861,20171015,
2004,Wyoming,WY,56,83,68,US President,Other,,YES,480,243861,20171015,
2004,Wyoming,WY,56,83,68,US President,Other,,NO,433,243861,20171015,
2008,Alabama,AL,1,63,41,US President,"McCain, John",republican,NO,1266546,2099819,20171015,
2008,Alabama,AL,1,63,41,US President,"Obama, Barack H.",democrat,NO,813479,2099819,20171015,
2008,Alabama,AL,1,63,41,US President,,independent,NO,16089,2099819,20171015,
2008,Alabama,AL,1,63,41,US President,,,YES,3705,2099819,20171015,
2008,Alaska,AK,2,94,81,US President,"McCain, John",republican,NO,193841,326197,20171015,
2008,Alaska,AK,2,94,81,US President,"Obama, Barack H.",democrat,NO,123594,326197,20171015,
2008,Alaska,AK,2,94,81,US President,"Nader, Ralph",independent,NO,3783,326197,20171015,
2008,Alaska,AK,2,94,81,US President,,,YES,1730,326197,20171015,
2008,Alaska,AK,2,94,81,US President,"Baldwin, Charles """"Chuck""""",alaskan independence party,NO,1660,326197,20171015,
2008,Alaska,AK,2,94,81,US President,"Barr, Bob",libertarian,NO,1589,326197,20171015,
2008,Arizona,AZ,4,86,61,US President,"McCain, John",republican,NO,1230111,2293475,20171015,
2008,Arizona,AZ,4,86,61,US President,"Obama, Barack H.",democrat,NO,1034707,2293475,20171015,
2008,Arizona,AZ,4,86,61,US President,"Barr, Bob",libertarian,NO,12555,2293475,20171015,
2008,Arizona,AZ,4,86,61,US President,"Nader, Ralph",independent,NO,11301,2293475,20171015,
2008,Arizona,AZ,4,86,61,US President,"McKinney, Cynthia",green,NO,3406,2293475,20171015,
2008,Arizona,AZ,4,86,61,US President,,,YES,1395,2293475,20171015,
2008,Arkansas,AR,5,71,42,US President,"McCain, John",republican,NO,638017,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"Obama, Barack H.",democrat,NO,422310,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"Nader, Ralph",independent,NO,12882,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"Barr, Bob",libertarian,NO,4776,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,4023,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"McKinney, Cynthia",green,NO,3470,1086617,20171015,
2008,Arkansas,AR,5,71,42,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,1139,1086617,20171015,
2008,California,CA,6,93,71,US President,"Obama, Barack H.",democrat,NO,8274473,13561900,20171015,
2008,California,CA,6,93,71,US President,"McCain, John",republican,NO,5011781,13561900,20171015,
2008,California,CA,6,93,71,US President,"Nader, Ralph",peace & freedom,NO,108381,13561900,20171015,
2008,California,CA,6,93,71,US President,"Barr, Bob",libertarian,NO,67582,13561900,20171015,
2008,California,CA,6,93,71,US President,"Keyes, Alan",american independent party,NO,40673,13561900,20171015,
2008,California,CA,6,93,71,US President,"McKinney, Cynthia",green,NO,38774,13561900,20171015,
2008,California,CA,6,93,71,US President,,independent,YES,20236,13561900,20171015,
2008,Colorado,CO,8,84,62,US President,"Obama, Barack H.",democrat,NO,1288576,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"McCain, John",republican,NO,1073589,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Nader, Ralph",independent,NO,13350,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Barr, Bob",libertarian,NO,10897,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,6233,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Keyes, Alan",america's independent party,NO,3051,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"McKinney, Cynthia",green,NO,2822,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"McEnulty, Frank",unaffiliated,NO,828,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Jay, Charles",boston tea party,NO,598,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Allen, Jonathan",heartquake '08,NO,348,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Stevens, Thomas R.",objectivist party,NO,336,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Moore, Brian",socialist,NO,226,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,158,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Harris, James",socialist workers,NO,154,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Lyttle, Bradford",u.s. pacifist party,NO,110,2401361,20171015,
2008,Colorado,CO,8,84,62,US President,"Amondson, Gene",prohibition,NO,85,2401361,20171015,
2008,Connecticut,CT,9,16,1,US President,"Obama, Barack H.",democrat,NO,997772,1646792,20171015,
2008,Connecticut,CT,9,16,1,US President,"McCain, John",republican,NO,629428,1646792,20171015,
2008,Connecticut,CT,9,16,1,US President,"Nader, Ralph",independent,NO,19162,1646792,20171015,
2008,Connecticut,CT,9,16,1,US President,,,YES,430,1646792,20171015,
2008,Delaware,DE,10,51,11,US President,"Obama, Barack H.",democrat,NO,255459,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"McCain, John",republican,NO,152374,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"Nader, Ralph",independent,NO,2401,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"Barr, Bob",libertarian,NO,1109,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,626,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"McKinney, Cynthia",green,NO,385,412412,20171015,
2008,Delaware,DE,10,51,11,US President,"Calero, Roger",socialist workers,NO,58,412412,20171015,
2008,District of Columbia,DC,11,53,55,US President,"Obama, Barack H.",democrat,NO,245800,265853,20171015,
2008,District of Columbia,DC,11,53,55,US President,"McCain, John",republican,NO,17367,265853,20171015,
2008,District of Columbia,DC,11,53,55,US President,,,YES,1138,265853,20171015,
2008,District of Columbia,DC,11,53,55,US President,"Nader, Ralph",independent,NO,958,265853,20171015,
2008,District of Columbia,DC,11,53,55,US President,"McKinney, Cynthia",green,NO,590,265853,20171015,
2008,Florida,FL,12,59,43,US President,"Obama, Barack H.",democrat,NO,4282074,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"McCain, John",republican,NO,4045624,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Nader, Ralph",ecology party of florida,NO,28124,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Barr, Bob",libertarian,NO,17218,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,7915,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"McKinney, Cynthia",green,NO,2887,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Keyes, Alan",america's independent party,NO,2550,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,1516,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Jay, Charles",boston tea party,NO,795,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Calero, Roger",socialist workers,NO,533,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Stevens, Thomas R.",objectivist party,NO,419,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Moore, Brian",socialist,NO,405,8390744,20171015,
2008,Florida,FL,12,59,43,US President,,,YES,391,8390744,20171015,
2008,Florida,FL,12,59,43,US President,"Amondson, Gene",prohibition,NO,293,8390744,20171015,
2008,Georgia,GA,13,58,44,US President,"McCain, John",republican,NO,2048759,3924486,20171015,
2008,Georgia,GA,13,58,44,US President,"Obama, Barack H.",democrat,NO,1844123,3924486,20171015,
2008,Georgia,GA,13,58,44,US President,"Barr, Bob",libertarian,NO,28731,3924486,20171015,
2008,Georgia,GA,13,58,44,US President,,,YES,1715,3924486,20171015,
2008,Georgia,GA,13,58,44,US President,,independent,YES,1158,3924486,20171015,
2008,Hawaii,HI,15,95,82,US President,"Obama, Barack H.",democrat,NO,325871,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,"McCain, John",republican,NO,120566,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,"Nader, Ralph",independent,NO,3825,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,Blank Vote,,NO,2193,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,"Barr, Bob",libertarian,NO,1314,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,1013,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,"McKinney, Cynthia",green,NO,979,456064,20171015,
2008,Hawaii,HI,15,95,82,US President,Over Vote,,NO,303,456064,20171015,
2008,Idaho,ID,16,82,63,US President,"McCain, John",republican,NO,403012,655122,20171015,
2008,Idaho,ID,16,82,63,US President,"Obama, Barack H.",democrat,NO,236440,655122,20171015,
2008,Idaho,ID,16,82,63,US President,"Nader, Ralph",independent,NO,7175,655122,20171015,
2008,Idaho,ID,16,82,63,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,4747,655122,20171015,
2008,Idaho,ID,16,82,63,US President,"Barr, Bob",libertarian,NO,3658,655122,20171015,
2008,Idaho,ID,16,82,63,US President,,,YES,90,655122,20171015,
2008,Illinois,IL,17,33,21,US President,"Obama, Barack H.",democrat,NO,3419348,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,"McCain, John",republican,NO,2031179,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,"Nader, Ralph",independent,NO,30948,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,"Barr, Bob",libertarian,NO,19642,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,"McKinney, Cynthia",green,NO,11838,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,8256,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,,new,NO,1149,5522371,20171015,
2008,Illinois,IL,17,33,21,US President,,,YES,11,5522371,20171015,
2008,Indiana,IN,18,32,22,US President,"Obama, Barack H.",democrat,NO,1374039,2751054,20171015,
2008,Indiana,IN,18,32,22,US President,"McCain, John",republican,NO,1345648,2751054,20171015,
2008,Indiana,IN,18,32,22,US President,"Barr, Bob",libertarian,NO,29257,2751054,20171015,
2008,Indiana,IN,18,32,22,US President,,,YES,1201,2751054,20171015,
2008,Indiana,IN,18,32,22,US President,"Nader, Ralph",independent,YES,909,2751054,20171015,
2008,Iowa,IA,19,42,31,US President,"Obama, Barack H.",democrat,NO,828940,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"McCain, John",republican,NO,682379,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"Nader, Ralph",peace & freedom,NO,8014,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,,,YES,6737,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"Barr, Bob",libertarian,NO,4590,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,4445,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"McKinney, Cynthia",green,NO,1423,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,NO,292,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"Moore, Brian",socialist,NO,182,1537123,20171015,
2008,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,121,1537123,20171015,
2008,Kansas,KS,20,47,32,US President,"McCain, John",republican,NO,699655,1235872,20171015,
2008,Kansas,KS,20,47,32,US President,"Obama, Barack H.",democrat,NO,514765,1235872,20171015,
2008,Kansas,KS,20,47,32,US President,"Nader, Ralph",independent,NO,10598,1235872,20171015,
2008,Kansas,KS,20,47,32,US President,"Barr, Bob",libertarian,NO,6706,1235872,20171015,
2008,Kansas,KS,20,47,32,US President,"Baldwin, Charles """"Chuck""""",reform party,NO,4148,1235872,20171015,
2008,Kentucky,KY,21,61,51,US President,"McCain, John",republican,NO,1048462,1826620,20171015,
2008,Kentucky,KY,21,61,51,US President,"Obama, Barack H.",democrat,NO,751985,1826620,20171015,
2008,Kentucky,KY,21,61,51,US President,"Nader, Ralph",independent,NO,15378,1826620,20171015,
2008,Kentucky,KY,21,61,51,US President,"Barr, Bob",libertarian,NO,5989,1826620,20171015,
2008,Kentucky,KY,21,61,51,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,4694,1826620,20171015,
2008,Kentucky,KY,21,61,51,US President,,,YES,112,1826620,20171015,
2008,Louisiana,LA,22,72,45,US President,"McCain, John",republican,NO,1148275,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Obama, Barack H.",democrat,NO,782989,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Paul, Ronald """"Ron""""",louisiana taxpayers party,NO,9368,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"McKinney, Cynthia",green,NO,9187,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Nader, Ralph",independent,NO,6997,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,2581,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Harris, James",socialist workers,NO,735,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,354,1960761,20171015,
2008,Louisiana,LA,22,72,45,US President,"Amondson, Gene",prohibition,NO,275,1960761,20171015,
2008,Maine,ME,23,11,2,US President,"Obama, Barack H.",democrat,NO,421923,731163,20171015,
2008,Maine,ME,23,11,2,US President,"McCain, John",republican,NO,295273,731163,20171015,
2008,Maine,ME,23,11,2,US President,"Nader, Ralph",independent,NO,10636,731163,20171015,
2008,Maine,ME,23,11,2,US President,"McKinney, Cynthia",green,NO,2900,731163,20171015,
2008,Maine,ME,23,11,2,US President,Other,,NO,431,731163,20171015,
2008,Maryland,MD,24,52,52,US President,"Obama, Barack H.",democrat,NO,1629467,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,"McCain, John",republican,NO,959862,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,"Nader, Ralph",independent,NO,14713,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,"Barr, Bob",libertarian,NO,9842,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,,,YES,9205,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,"McKinney, Cynthia",green,NO,4747,2631596,20171015,
2008,Maryland,MD,24,52,52,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,3760,2631596,20171015,
2008,Massachusetts,MA,25,14,3,US President,"Obama, Barack H.",democrat,NO,1904097,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,"McCain, John",republican,NO,1108854,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,"Nader, Ralph",independent,NO,28841,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,Blank Vote/Scattering,,NO,22010,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,Other,,NO,14483,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,"Barr, Bob",libertarian,NO,13189,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,"McKinney, Cynthia",green,NO,6550,3102995,20171015,
2008,Massachusetts,MA,25,14,3,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,4971,3102995,20171015,
2008,Michigan,MI,26,34,23,US President,"Obama, Barack H.",democrat,NO,2872579,5001596,20171015,
2008,Michigan,MI,26,34,23,US President,"McCain, John",republican,NO,2048639,5001596,20171015,
2008,Michigan,MI,26,34,23,US President,"Nader, Ralph",natural law,NO,33085,5001596,20171015,
2008,Michigan,MI,26,34,23,US President,"Barr, Bob",libertarian,NO,23716,5001596,20171015,
2008,Michigan,MI,26,34,23,US President,"Baldwin, Charles """"Chuck""""",u.s. taxpayers party,NO,14685,5001596,20171015,
2008,Michigan,MI,26,34,23,US President,"McKinney, Cynthia",green,NO,8892,5001596,20171015,
2008,Minnesota,MN,27,41,33,US President,"Obama, Barack H.",democrat,NO,1573354,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"McCain, John",republican,NO,1275409,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"Nader, Ralph",independent,NO,30152,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,,,YES,9529,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"Barr, Bob",libertarian,NO,9174,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,6787,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"McKinney, Cynthia",green,NO,5174,2910369,20171015,
2008,Minnesota,MN,27,41,33,US President,"Calero, Roger",socialist workers,NO,790,2910369,20171015,
2008,Mississippi,MS,28,64,46,US President,"McCain, John",republican,NO,724597,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"Obama, Barack H.",democrat,NO,554662,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"Nader, Ralph",independent,NO,4011,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,2551,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"Barr, Bob",libertarian,NO,2529,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"McKinney, Cynthia",green,NO,1034,1289865,20171015,
2008,Mississippi,MS,28,64,46,US President,"Weill, Ted",reform party,NO,481,1289865,20171015,
2008,Missouri,MO,29,43,34,US President,"McCain, John",republican,NO,1445814,2925205,20171015,
2008,Missouri,MO,29,43,34,US President,"Obama, Barack H.",democrat,NO,1441911,2925205,20171015,
2008,Missouri,MO,29,43,34,US President,"Nader, Ralph",independent,NO,17813,2925205,20171015,
2008,Missouri,MO,29,43,34,US President,"Barr, Bob",libertarian,NO,11386,2925205,20171015,
2008,Missouri,MO,29,43,34,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,8201,2925205,20171015,
2008,Missouri,MO,29,43,34,US President,"McKinney, Cynthia",,YES,80,2925205,20171015,
2008,Montana,MT,30,81,64,US President,"McCain, John",republican,NO,242763,490109,20171015,
2008,Montana,MT,30,81,64,US President,"Obama, Barack H.",democrat,NO,231667,490109,20171015,
2008,Montana,MT,30,81,64,US President,"Paul, Ronald """"Ron""""",constitution party,NO,10638,490109,20171015,
2008,Montana,MT,30,81,64,US President,"Nader, Ralph",independent,NO,3686,490109,20171015,
2008,Montana,MT,30,81,64,US President,"Barr, Bob",libertarian,NO,1355,490109,20171015,
2008,Nebraska,NE,31,46,35,US President,"McCain, John",republican,NO,452979,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,"Obama, Barack H.",democrat,NO,333319,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,"Nader, Ralph",independent,NO,5406,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,"Baldwin, Charles """"Chuck""""",nebraska party,NO,2972,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,,,YES,2837,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,"Barr, Bob",libertarian,NO,2740,801281,20171015,
2008,Nebraska,NE,31,46,35,US President,"McKinney, Cynthia",green,NO,1028,801281,20171015,
2008,Nevada,NV,32,88,65,US President,"Obama, Barack H.",democrat,NO,533736,967848,20171015,
2008,Nevada,NV,32,88,65,US President,"McCain, John",republican,NO,412827,967848,20171015,
2008,Nevada,NV,32,88,65,US President,None Of These Candidates,,NO,6267,967848,20171015,
2008,Nevada,NV,32,88,65,US President,"Nader, Ralph",independent,NO,6150,967848,20171015,
2008,Nevada,NV,32,88,65,US President,"Barr, Bob",libertarian,NO,4263,967848,20171015,
2008,Nevada,NV,32,88,65,US President,"Baldwin, Charles """"Chuck""""",independent american,NO,3194,967848,20171015,
2008,Nevada,NV,32,88,65,US President,"McKinney, Cynthia",green,NO,1411,967848,20171015,
2008,New Hampshire,NH,33,12,4,US President,"Obama, Barack H.",democrat,NO,384826,710970,20171015,
2008,New Hampshire,NH,33,12,4,US President,"McCain, John",republican,NO,316534,710970,20171015,
2008,New Hampshire,NH,33,12,4,US President,"Nader, Ralph",independent,NO,3503,710970,20171015,
2008,New Hampshire,NH,33,12,4,US President,,,YES,3359,710970,20171015,
2008,New Hampshire,NH,33,12,4,US President,"Barr, Bob",libertarian,NO,2748,710970,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Obama, Barack H.",democrat,NO,2215422,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"McCain, John",republican,NO,1613207,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Nader, Ralph",independent,NO,21298,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Barr, Bob",libertarian,NO,8441,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,3956,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"McKinney, Cynthia",green,NO,3636,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Moore, Brian",socialist,NO,699,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Boss, Jeffery",vote here,NO,639,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"Calero, Roger",socialist workers,NO,523,3868237,20171015,
2008,New Jersey,NJ,34,22,12,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,416,3868237,20171015,
2008,New Mexico,NM,35,85,66,US President,"Obama, Barack H.",democrat,NO,472422,830158,20171015,
2008,New Mexico,NM,35,85,66,US President,"McCain, John",republican,NO,346832,830158,20171015,
2008,New Mexico,NM,35,85,66,US President,"Nader, Ralph",independent,NO,5327,830158,20171015,
2008,New Mexico,NM,35,85,66,US President,"Barr, Bob",libertarian,NO,2428,830158,20171015,
2008,New Mexico,NM,35,85,66,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,1597,830158,20171015,
2008,New Mexico,NM,35,85,66,US President,"McKinney, Cynthia",green,NO,1552,830158,20171015,
2008,New York,NY,36,21,13,US President,"Obama, Barack H.",democrat,NO,4645332,7722019,20171015,
2008,New York,NY,36,21,13,US President,"McCain, John",republican,NO,2418323,7722019,20171015,
2008,New York,NY,36,21,13,US President,"McCain, John",conservative,NO,170475,7722019,20171015,
2008,New York,NY,36,21,13,US President,"McCain, John",independence,NO,163973,7722019,20171015,
2008,New York,NY,36,21,13,US President,"Obama, Barack H.",working families,NO,159613,7722019,20171015,
2008,New York,NY,36,21,13,US President,Blank Vote/Scattering,,NO,84701,7722019,20171015,
2008,New York,NY,36,21,13,US President,"Nader, Ralph",populist,NO,41249,7722019,20171015,
2008,New York,NY,36,21,13,US President,"Barr, Bob",libertarian,NO,19596,7722019,20171015,
2008,New York,NY,36,21,13,US President,"McKinney, Cynthia",green,NO,12801,7722019,20171015,
2008,New York,NY,36,21,13,US President,"Harris, James",socialist workers,NO,3615,7722019,20171015,
2008,New York,NY,36,21,13,US President,"La Riva, Gloria Estella",socialism and liberation party,NO,1639,7722019,20171015,
2008,New York,NY,36,21,13,US President,,,YES,702,7722019,20171015,
2008,North Carolina,NC,37,56,47,US President,"Obama, Barack H.",democrat,NO,2142651,4310851,20171015,
2008,North Carolina,NC,37,56,47,US President,"McCain, John",republican,NO,2128474,4310851,20171015,
2008,North Carolina,NC,37,56,47,US President,"Barr, Bob",libertarian,NO,25722,4310851,20171015,
2008,North Carolina,NC,37,56,47,US President,,,YES,12494,4310851,20171015,
2008,North Carolina,NC,37,56,47,US President,"Nader, Ralph",independent,YES,1510,4310851,20171015,
2008,North Dakota,ND,38,44,36,US President,"McCain, John",republican,NO,168601,316621,20171015,
2008,North Dakota,ND,38,44,36,US President,"Obama, Barack H.",democrat,NO,141278,316621,20171015,
2008,North Dakota,ND,38,44,36,US President,"Nader, Ralph",independent,NO,4189,316621,20171015,
2008,North Dakota,ND,38,44,36,US President,"Barr, Bob",libertarian,NO,1354,316621,20171015,
2008,North Dakota,ND,38,44,36,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,1199,316621,20171015,
2008,Ohio,OH,39,31,24,US President,"Obama, Barack H.",democrat,NO,2940044,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"McCain, John",republican,NO,2677820,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"Nader, Ralph",independent,NO,46242,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"Barr, Bob",libertarian,NO,19917,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"Baldwin, Charles """"Chuck""""",constitution party,NO,12565,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"McKinney, Cynthia",green,NO,8518,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,"Moore, Brian",socialist,NO,2735,5708350,20171015,
2008,Ohio,OH,39,31,24,US President,,independent,YES,509,5708350,20171015,
2008,Oklahoma,OK,40,73,53,US President,"McCain, John",republican,NO,960165,1462661,20171015,
2008,Oklahoma,OK,40,73,53,US President,"Obama, Barack H.",democrat,NO,502496,1462661,20171015,
2008,Oregon,OR,41,92,72,US President,"Obama, Barack H.",democrat,NO,1037291,1827864,20171015,
